,security,conformity,tradition,benevolence,universalism,self-direction,stimulation,hedonism,achievement,power,song_id
0,0.004242995288223,-0.0017485723365098,-0.0393760167062282,-0.0077412840910255,-0.0082213543355464,0.0020740102045238,0.0163368936628103,0.0041646710596978,-0.0150678399950265,0.0142448665574193,4116102
1,-0.000543748261407,-0.0047786221839487,-0.044556651264429,-0.0106031838804483,-0.007445849943906,0.0004063077503815,0.029693191871047,0.0046486631035804,-0.0008067787857726,0.0075711486861109,80257632
2,-0.005300024524331,-0.0068856365978717,-0.0628383308649063,-0.0186487026512622,-0.0179852657020092,-0.0035201227292418,0.044628232717514,-0.0013499201741069,-0.0024594431743025,-0.0047367690131068,2241308
3,0.015196718275547,-0.0351104810833931,-0.0332860499620437,-0.0012379130348563,-0.0112809874117374,0.0050382814370095,-0.0148014798760414,0.0058780265972018,-0.018031608313322,0.0290640201419591,204336669
4,0.041024122324113,0.0366424399793354,-0.0405873130215691,-0.0203457716187781,-0.0249731470604165,-0.0202147455238588,-0.0388273209455944,-0.0215466777262583,-0.0023846079182104,0.0059342481143004,34952275
5,-0.0077485032379627,-0.0021422104910016,-0.0394011698663234,-0.0136009622365236,-0.0169722400605678,-0.0068471734412014,0.0072138221003115,-0.0065597016364336,-0.0130663141608238,-0.0002106329193338,17390586
6,0.0004170404863543,0.004044440574944,-0.0112600037828087,-0.0072248103097081,-0.001724790316075,-0.000546908355318,0.0081214532256126,0.0018624672666192,-0.0108483480289578,0.0095618590712547,9223300
7,0.022340215742588,-0.0029186690226197,0.0103767002001404,0.0194963365793228,0.0238718297332525,0.0158588215708732,-0.0232425704598426,0.0252310764044523,-0.0065232925117015,0.0464984700083732,149782763
8,0.0424046739935874,0.0160424001514911,0.0240239650011062,0.0045552076771855,0.0068566552363336,0.0114222597330808,0.0201222226023674,0.0142284063622355,-0.0200954433530569,0.0657997131347656,99962781
9,0.0218839310109615,0.0118858702480793,-0.0005841253441758,-0.001026340178214,-0.0021057124249637,0.0083223115652799,-0.0108304638415575,0.0102308811619877,0.0035149592440575,0.019193110987544,136930153
10,-0.0068413242697715,0.0032625417225062,-0.0358409918844699,-0.0156080564484,-0.018537325784564,-0.0057250554673373,0.0175640825182199,-0.005159068852663,0.0009044503094628,-0.004145598039031,85912872
11,-0.0441565801984453,-0.0241405819004916,-0.0106336401337669,-0.0195591752405145,0.0084651620726139,-0.010336215417406,-0.0070773373231343,0.000512181342167,0.0547979806705258,0.0075920489089412,57005765
12,0.022340215742588,-0.0029186690226197,0.0103767002001404,0.0194963365793228,0.0238718297332525,0.0158588215708732,-0.0232425704598426,0.0252310764044523,-0.0065232925117015,0.0464984700083732,99567690
13,0.033738873898983,-0.0209919232875108,-0.0269629973918199,0.0189458262175321,0.0020750572439283,0.0222853757441043,0.0084222443401813,0.0255863219499588,-0.0180502105504274,0.0442517809569835,151085454
14,0.0108982324600219,-0.0038486453704535,-0.0170899759978055,0.0044465763494372,0.0082129882648587,0.0081325648352503,0.0032253037206828,0.0149398688226938,-0.0036650367546826,0.0270348042249679,134245347
15,-0.0116707412526011,-0.0106490831822156,-0.0455106981098651,-0.0164982303977012,-0.0128894196823239,-0.002599433530122,0.0319404937326908,-0.0004320009611546,0.0051092319190502,-0.0009734266204759,16074172
16,-0.0022810033988207,-0.0061374185606837,-0.0239096544682979,-0.0070299725048244,-0.0031917926389724,0.0002651321701705,0.0044155521318316,0.0025230357423424,0.0099797006696462,0.0051536615937948,61210999
17,0.0151511430740356,-0.0133174667134881,-0.010521825402975,0.0111946053802967,-0.0025765465106815,0.0079929567873477,-0.0458039082586765,0.005420843604952,-0.0217377133667469,0.0122049730271101,102814436
18,0.0171113517135381,-0.0012739931698888,-0.0013295741518959,0.0037959525361657,0.0004771455423906,0.0060727726668119,-0.0198866408318281,0.0096442122012376,-0.0247935242950916,0.0277701038867235,205113268
19,0.0297350995242595,0.0100585464388132,-0.0161631405353546,-0.0020737985614687,-0.0033415872603654,-0.0017604581080377,-0.0151221770793199,0.002367808483541,-0.0345761999487876,0.047206837683916,99526020
20,0.022340215742588,-0.0029186690226197,0.0103767002001404,0.0194963365793228,0.0238718297332525,0.0158588215708732,-0.0232425704598426,0.0252310764044523,-0.0065232925117015,0.0464984700083732,152156851
21,0.0279842410236597,-0.0012444555759429,0.0061239814385771,0.0076057887636125,0.0036178180016577,0.0089715514332056,-0.0282748080790042,0.0090096741914749,-0.0250162463635206,0.0576099567115306,17997657
22,0.0005256787408143,-0.0346509404480457,-0.0258667394518852,-0.0022730112541466,-0.0141996471211314,0.0006525511853396,-0.035906009376049,0.0025281081907451,-0.0028030993416905,0.0323133319616317,55713838
23,0.022340215742588,-0.0029186690226197,0.0103767002001404,0.0194963365793228,0.0238718297332525,0.0158588215708732,-0.0232425704598426,0.0252310764044523,-0.0065232925117015,0.0464984700083732,97622225
24,0.0148320831358432,0.0324034914374351,0.0186615623533725,0.0017888088477775,0.007796908263117,0.0010802012402564,0.0295218825340271,0.0021595191210508,-0.0099137425422668,0.040739007294178,114553438
25,-0.0069319452159106,-0.0409989617764949,-0.0170759186148643,0.0024700646754354,-0.0143052153289318,0.0061333794146776,-0.0541704855859279,0.0065455175936222,-0.0236853994429111,0.0347956903278827,45138126
26,-0.0105907805263996,-0.0127941332757473,-0.0331228338181972,-0.0059023429639637,-0.0112206600606441,0.0027096085250377,0.0035594385117292,0.003065962344408,-0.0180259142071008,0.0124316504225134,51897534
27,0.001257327850908,-0.0237864479422569,-0.0329095609486103,-0.0057953423820436,-0.0124471168965101,-0.0013959452044218,-0.0043876008130609,0.0016182200051844,-0.0133488234132528,0.0192948281764984,74451241
28,0.022340215742588,-0.0029186690226197,0.0103767002001404,0.0194963365793228,0.0238718297332525,0.0158588215708732,-0.0232425704598426,0.0252310764044523,-0.0065232925117015,0.0464984700083732,6629722
