,security,conformity,tradition,benevolence,universalism,self-direction,stimulation,hedonism,achievement,power,song_id
0,0.0139203816652297,-0.0626836344599723,0.0054409154690802,0.0018995236605405,-0.0052561545744538,0.002959999255836,0.0057895076461136,0.0022489267867058,0.0165771003812551,0.0049259513616561,4116102
1,0.0142566300928592,-0.0834137350320816,0.0194483678787946,0.003024170640856,-0.0048861959949135,0.0033460087142884,0.0235245935618877,0.0034940394107252,0.0360555946826934,-0.0159445255994796,80257632
2,0.0146275646984577,-0.084777794778347,0.0154558978974819,0.0034040356986224,-0.0038950538728386,0.0058651994913816,0.0333709567785263,0.0026809682603925,0.0554197393357753,-0.0045074271038174,2241308
3,0.0210332199931144,-0.068815603852272,0.0050911498256027,0.0099606132134795,-0.0035365817602723,0.01003800611943,-0.0143085233867168,0.0053155729547142,0.0057281609624624,0.0231621880084276,204336669
4,0.00676332637776,-0.0010666039315472,-0.0311093685450817,-0.0104624620201842,0.0094153843379575,0.0031284069026429,-0.014774807324444,0.0051708415850814,-0.0320810040239546,-0.0046476213628546,34952275
5,0.00018748245202,-0.0421655811369419,-0.0029463451355695,-0.0033448743633925,-0.0079785380512475,-0.0027376522775739,0.003655148204416,-0.0055191228166222,0.0167239103466272,-0.000987701350823,17390586
6,0.0139788370579481,-0.0368809215724468,0.008413546718657,-0.0040046437643468,-0.0046578054316341,-0.0022699567489326,0.0080770086497068,0.0009997056331485,0.0047547169961035,-0.0097967498004436,9223300
7,0.0232472997158765,-0.0691696107387542,0.0280096400529146,0.0076173935085535,-0.0065346821211278,0.0001578289084136,-0.0124453864991664,0.0098284063860774,-0.029776083305478,-0.0421373099088668,149782763
8,0.0483621060848236,-0.0036919328849762,0.0422191694378852,0.0066919494420289,0.0025837556459009,0.011847523972392,-0.0035452973097562,0.0150153134018182,-0.0128017514944076,0.0638499483466148,99962781
9,0.011934570968151,-0.009690286591649,0.0168649815022945,6.74750772304833e-05,-0.0016307657351717,0.0049008685164153,-0.0129303215071558,0.0055888323113322,0.000879944069311,0.0035800137557089,136930153
10,0.0094499420374631,-0.043075431138277,0.009407945908606,0.0008996528340503,-0.0040195882320404,0.002351835835725,0.0103487251326441,-0.0004164497368037,0.031865581870079,0.0061576664447784,85912872
11,-0.0113071661077176,-0.024260913077982,8.242123401939506e-05,0.0205794136530971,-0.0027078841900157,0.0020460582682474,0.051680725030552,-0.0066326522289668,-0.0123845240403419,-0.0115517475159536,57005765
12,0.0232472997158765,-0.0691696107387542,0.0280096400529146,0.0076173935085535,-0.0065346821211278,0.0001578289084136,-0.0124453864991664,0.0098284063860774,-0.029776083305478,-0.0421373099088668,99567690
13,0.0441871471703052,-0.0628365278244018,0.0056952843442559,0.0252054743468761,0.0045324759557843,0.0218108817934989,0.0016056736931204,0.0211612340062856,0.0014853165484964,0.0317406207323074,151085454
14,0.0187519639730453,-0.0762916728854179,0.0237290002405643,0.0053207837045192,-0.0057104392908513,0.001751918811351,0.0055396072566509,0.0066612232476472,0.0031397519633173,-0.0290409214794635,134245347
15,0.0092246336862444,-0.0653487518429756,0.019085943698883,0.0030878668185323,-0.0023825529497116,0.0071224197745323,0.0249885339289903,0.0032754181884229,0.033668179064989,0.0053499662317335,16074172
16,0.0207421854138374,-0.0260951519012451,0.0112543012946844,0.0080359196290373,0.0021745946723967,0.0105406371876597,0.0054626064375042,0.0071433037519454,0.0222836267203092,0.0176395736634731,61210999
17,0.0041893301531672,-0.0236681662499904,-0.0017119551775977,0.0092443414032459,-0.0059468727558851,0.0052285501733422,-0.0387707985937595,0.0026277438737452,-0.0244128610938787,0.0068583898246288,102814436
18,0.0263563338667154,-0.0405169129371643,0.0015396755188703,0.0068292273208498,-0.0032730549573898,0.0042905919253826,-0.0125474967062473,0.0051776589825749,-0.0148230800405144,0.0135786775499582,205113268
19,0.0234355721622705,-0.0076197469606995,0.0050268014892935,0.0028736304957419,-0.0025281808339059,0.0017123543657362,-0.030388630926609,0.0023908084258437,-0.0279820244759321,0.0475607626140117,99526020
20,0.0232472997158765,-0.0691696107387542,0.0280096400529146,0.0076173935085535,-0.0065346821211278,0.0001578289084136,-0.0124453864991664,0.0098284063860774,-0.029776083305478,-0.0421373099088668,152156851
21,0.0240128450095653,-0.0234431196004152,0.0023636210244148,0.0066664302721619,-0.0040801903232932,0.0059435698203742,-0.0316499061882495,0.0068544438108801,-0.0311251264065504,0.0424760803580284,17997657
22,0.0134849110618233,-0.0600997395813465,-0.0001678401604294,0.0075510651804506,-0.010032694786787,0.0061410162597894,-0.0313152223825454,0.0003245330008212,-0.003181426320225,0.0244789887219667,55713838
