,security,conformity,tradition,benevolence,universalism,self-direction,stimulation,hedonism,achievement,power
0,0.8826086067458678,0.6159309736467274,-0.18072188578741297,-0.22113910856393712,-0.065892758705789,-0.0170963984463501,-0.29030338849528387,0.0013098952881002144,0.16223006040063054,1.0375476476557381
1,1.6240917330113411,1.2720132371533603,0.9885398672185728,1.152308428433504,1.434965891299264,1.4698309591432934,1.7562347116688208,1.4943018865457958,1.4111492675836224,0.8203454964943924
2,0.3111319498444262,0.3280880855664976,0.44324322817111234,0.10680835525719674,0.5931282715371571,0.3753809460814601,0.865206127559558,0.45461709829904134,0.526518675440509,-0.2808505930739417
3,1.3019173176725019,1.0008467507934335,1.3967934004699474,1.2075244143863668,1.1582448660983649,1.133605182833627,0.7124400178276242,1.0963353603008565,1.1070296167956468,0.5680124962519731
4,1.023379069168068,1.2885017107167553,0.9433052356133588,0.736831803522897,1.2253010149345258,1.072408280043687,1.878653988100385,1.0658957762919423,1.1833435039163227,0.8722140989474098
5,-0.5434070022726862,-0.32274082547834293,-0.4421625007445643,-0.5183916883103955,-0.46946565064132006,-0.4239510287575436,-0.3780366149659654,-0.532284923291256,-0.5006798714392786,-0.5792869860589988
6,0.5658242554006389,0.537546815138806,0.39476937697196196,0.05827288669782227,0.28425782695402907,0.14802197004460577,0.5912532648554794,0.1873477048835669,0.2441218362600859,-0.028192141379099332
7,-1.0881274112144486,-1.1513460390157102,-0.8674310899714137,-1.092054657677674,-1.2713409237827558,-1.1311192082964627,-1.257679319406215,-1.111288675148087,-1.2081953678158037,-0.7954197869654603
8,0.16650102383160423,-0.012561218689746679,-0.2776581421035912,0.24260333426166883,0.21029731575097457,0.1934094277839644,0.3519827637152389,0.2719794955549387,0.07270140632635501,-0.4020177266432521
9,0.8458408834845085,1.1913140006935163,0.662736548489324,1.2396995707916858,1.0112742803619317,0.9518110231252835,1.3389146616261207,0.9039648666319241,0.8846785223804681,0.5388954057105921
10,-0.6053591571021604,-1.2902941257406546,-1.2428916864752453,-0.9535525870716394,-1.1176673166389308,-1.0538748001097162,-0.8189857505624306,-0.9699810055928938,-1.0671036891401453,-0.3429334503193338
11,-1.319924376174353,-1.1313523771554599,-1.0020473432101347,-1.0130100364064694,-1.3435925259364458,-1.1727576787782459,-1.6111008868765118,-1.2600573346416872,-1.319659783188031,-1.1510854829960937
12,-1.2017601580346744,-0.8918675023354213,-1.0595582670975126,-1.2698833502408873,-1.3709109628986342,-1.2201392369084993,-1.6158097825952715,-1.220296061815632,-1.135103500967332,-0.7046708916502608
13,-0.8086129441188606,-0.1685994637168357,-0.4985895785568396,-0.5579372381181237,-0.4704415578524374,-0.5229159827556779,-0.32917821738079617,-0.47504827072688016,-0.555302549686507,-0.8446529336946702
14,-1.1992656383066986,-2.1035270278654,-0.92675017902681,-0.9009435409386918,-1.2880773770324918,-1.2030431022962584,-1.746165902107876,-1.1367569504381365,-1.2909365304678515,-0.7120186396792656
15,-0.11219892188856316,-0.2576322591581279,0.11622598999945785,-0.1874375045009966,-0.29830675662497286,-0.2594296454937116,-0.5949436236595244,-0.24981670547495316,-0.26504341858501773,-0.2716833135549909
16,-1.5338335834900851,-1.3579048892919527,-1.6011052415457627,-1.4798579635561053,-1.64044860331473,-1.553635433639489,-1.772392391904791,-1.648425486125431,-1.6170952487204484,-1.6541656750080265
17,1.177232331545901,0.745212205603183,0.9851567281370124,0.8778537264005153,1.0090703725410601,0.9464332005470592,0.7828807490965422,0.9449148700328137,0.8708745267244724,0.8361423811817366
18,-0.9001135992838983,-1.0864774473058627,-0.7067228576710821,-0.8806798661713798,-0.6257743975577978,-0.7281607794863126,-0.5780328033577125,-0.7501700471250129,-0.614281349982132,-0.9409620784983442
19,-1.2897668636337223,-1.6089779271742581,-1.3092527963980491,-1.3966089766668681,-1.5132828651674666,-1.4954578290112683,-1.1161632319410923,-1.5425544668708326,-1.5549635061990819,-1.4064814965015104
20,-0.7364420338951869,-0.9610718976731242,-1.4975681246686168,-1.1782725172888568,-0.9937257114778517,-1.092292373945917,-0.41896021382894516,-1.0758842524208994,-1.0034000377103003,-1.0390039758761382
21,0.26531649883972014,-0.0724259704795296,0.25298769689743783,-0.16805321215740546,-0.131136031258289,-0.17003638721538195,0.09078962945056417,-0.14189228597166023,-0.1558063417039341,-0.5153590145996702
22,-0.01618324253840791,-0.13615438917110861,-0.3289709028599731,-0.41059565088475564,-0.38037927970010155,-0.3669308310551353,-0.28315237516791525,-0.4090616968237631,-0.390264060069139,-0.39214908395184606
23,-0.9724552578132737,-0.8195210662403375,-1.1225408655928162,-0.9305120929362506,-0.943140121935495,-1.0034271193331394,-0.5969017171279434,-1.0926689856822442,-1.0335752303975958,-0.9539310975280014
24,0.8533049141957693,0.4062078640400933,0.6030564014816719,0.6202267675935895,0.9417818167719169,0.776360845461798,1.4157832214316741,1.0139481197172722,0.8956483968001656,1.1545213150312437
25,-1.549008198417344,-1.289122296206984,-1.4905780281545473,-1.4278390045724845,-1.6844593737104352,-1.5521579119191606,-1.5962127230630951,-1.5897824927466657,-1.655148445227077,-1.5932046016489378
26,1.0471519014307742,1.2689604325927688,1.1523073534657295,1.2719234675554087,1.63969617859525,1.4476141534248097,1.817550096318245,1.3757484379119342,1.4593964603989145,0.8819368399179359
27,-0.7214369792299351,-0.5591691441625284,-1.1554400540266987,-1.37215451391564,-0.8860193811662238,-0.9440159613787897,-0.47465301959896594,-0.6735620435789921,-0.7772131914971347,-0.391291647275423
28,0.8045959335737359,1.1086892058975344,1.2928335864324603,1.0286183225172842,1.2068653178878603,1.2191697781038133,1.365391880257521,1.2211078431311237,1.2445665817242453,0.8744264041660569
29,-1.2890718142621114,-0.7210408591798705,-1.2434183062792115,-1.0636778563506375,-1.0003424213840812,-1.0001910340450126,-0.420652339498829,-1.0761467802896476,-1.0432828075368554,-1.0488675048102025
30,-0.47865361950720414,-0.7224084095180789,-0.5625505949709031,-0.41975822648929234,-0.5560929204764903,-0.5670223506908406,-0.44745216155823836,-0.48454964424798597,-0.5946782108607518,-0.1884683220070056
31,0.4848368344619629,0.3702450157667421,0.15774785238306113,0.007660903977825712,0.29877318720580276,0.13630490380518887,0.8555620282483295,0.2728330983165954,0.268240310904021,0.08355154291891419
32,1.5219935376199434,1.7771922532371418,1.3727254378895644,1.7735722380920966,1.5495380539898187,1.6936417898481104,1.1290161356913302,1.6262975226062846,1.610926168728283,2.385368665281698
33,0.5103364532470277,0.7337553050614265,1.0318769760100952,0.3205409224042641,0.567907202338556,0.47132665644615146,0.8828991147760582,0.5944067744998802,0.6100545715094197,2.620891007319451
34,0.11319220295276834,0.260506353172774,0.41959774689006585,0.6129837730473431,0.665094418342928,0.5331581897297721,0.8689353924173129,0.6118400460837262,0.5315564907183136,0.5666840502456608
35,-0.30651387392303175,-0.45744562488204565,-0.8417256949687094,-0.7769565473181175,-0.8481244654660713,-0.7963677175489686,-0.21560123952810023,-0.7570019374306933,-0.6951875138651246,0.07490259572779275
36,-0.3269288267322482,-0.18372887255483675,-0.028491593895558436,-0.4093575312205823,-0.2534312426901148,-0.3099858120282558,-0.3274604043604395,-0.2514999321273957,-0.21077451599608626,0.09038292447843913
37,-0.33969546262568967,-0.11505659709389458,-0.3484465697418199,-0.9403232178522885,-0.6232506630460651,-0.627382373703006,-1.0825385046296805,-0.5008016794998135,-0.3746545555417164,-0.8864154874047628
38,-0.23637473032742232,-0.3916825828606289,0.07961520316633058,-0.2972499076756614,-0.11625723982852634,-0.192015064464732,-0.06588740168409865,-0.16287685581631786,-0.12365436806030207,0.004047052127939837
39,-0.6839398602634696,-1.237157605400452,-0.7752860150977373,-0.9416864815745964,-0.8929344477473272,-0.9760171079211754,-0.7799945387092906,-0.983523622938233,-0.8840777228953829,-0.5537291254211862
40,-0.5857077034325106,-0.990480107519141,-0.3333032025711044,-0.49900137755380114,-0.5368190404707075,-0.5457940669563238,-0.784786991005142,-0.4446371752227056,-0.49912521678287736,-0.2009161089400704
41,-0.07944549603728024,0.2119110645063869,0.5048158603320193,0.08273298830827504,0.09695459200656133,0.20139321980352237,0.13369773787036046,0.21422158612899408,0.31969831508643143,-0.5261885016702439
42,-0.5292279021565962,-0.6776706558710622,-0.425884107726769,-0.516378914575521,-0.4017699708465478,-0.4226465632696345,-0.034635956779303916,-0.3600761658630138,-0.4188272195625589,-0.3441203406205618
43,-0.7677807204944297,-0.1853778996350852,-0.16215342517651748,-0.2523180657812217,-0.2168907364758116,-0.2971011650213179,-0.11854717091835346,-0.21645896608536477,-0.361116378451646,-0.49167934133079344
44,1.922744887262333,2.18657101771796,1.1042562910730833,1.9801045366409733,1.3351359429844896,1.6608212124248285,1.0296011371226268,1.587835247412237,1.6481648565914764,2.1865004985224656
45,0.8551584024541763,0.025617304480203554,0.34306193386365763,0.005465362391602053,-0.07967744325459518,-0.01704682331978711,0.24232076634334004,-0.026347140386908267,0.026219987146623817,-0.3749714843458858
46,-1.171051390807328,-1.2366454039474664,-1.2348340814670387,-0.7998321883195458,-0.9591215850349202,-0.9000699640196512,-1.0859390205664834,-1.080819626221458,-1.134739971742049,-0.9375928546491642
47,0.10977649218088313,0.09733450557747526,0.1844688938921015,-0.04985829682842312,0.07311710571650465,0.04422067664203044,0.1082405685991971,0.00022479059653632727,0.06517865102483099,-0.1778096168890877
48,-0.42479995447324387,0.056876816886775705,-0.0681953343681546,-0.261836396246231,-0.040766730830580925,-0.13478039224172256,0.17606590747752726,-0.15410081225765768,-0.053151957841505816,-0.3468177744307539
49,0.6395435698675782,0.46764995439335183,0.05179712609982189,0.1127973945500688,0.11290711779707514,0.14310165177283396,-0.026406459730511925,0.15391216732315183,0.24300228690347347,0.16288557173111687
50,-0.32580217944110096,-0.3449952185699235,-0.22190681092763176,-0.5124367399837345,-0.5320931236867682,-0.4786103590886457,-0.7580036962671264,-0.4785408612247899,-0.3625677128320206,-0.1319335329031982
51,-1.0172724796773776,-1.338025986296689,-1.2927782646181178,-1.1403431078351816,-1.3778424490667582,-1.3525558722231585,-2.474248796870289,-1.2385439626412003,-1.382142626522242,-1.1873888974076399
52,-0.8130849180968439,-0.5517218450463803,-0.5910099837886084,-0.47903451463579794,-0.36650192619959376,-0.3771289766845268,0.2032798437966076,-0.4141253973070972,-0.38767016977262825,-0.6125167822069485
53,-0.08433497891981587,0.0022967536847754624,-0.5279873447251692,-0.24063954258706402,-0.04553213016920369,-0.14770633879101078,0.3035272979171693,-0.1921658111065422,-0.265154687513096,-0.5079808412387411
54,2.163873188574181,2.2129486944392984,1.7136256152383438,2.238665406680027,2.287463266594527,2.1594713660435554,1.7574241176994343,2.072396694681908,1.95788410498653,1.5703431532398033
55,0.5688833137684314,0.6590966072374181,0.6230897065967858,0.5934786516585674,0.9544476766038108,0.8061060235725592,0.9230586561515299,0.7064249622934943,0.8471222054573913,0.38032304968240577
56,1.3120505259789321,1.1642340859016531,1.6118271129230588,1.4727377014349454,1.679488067231535,1.5370282835362643,1.4400269482362458,1.5008541901191714,1.541887937252126,0.9099188903634969
57,-0.2014854917691016,-0.353411808244028,-0.21676358371954024,-0.31237396628953934,-0.2667646423033405,-0.26534116433581834,-0.738620629436623,-0.2265649235373619,-0.3050787297491754,-0.5028240989151569
58,2.185423221939217,2.7103837451108728,2.6057076324281376,2.278073862618201,2.2142700047499266,2.3177135571966665,1.9853325701951006,2.2972309034568545,2.2621885172718614,1.1758885718736558
59,1.5939021559635456,2.5709438018753183,1.9575015207271538,2.072137991852479,1.9491350541684032,1.8894365292031194,1.4765692732596558,2.000743394959731,2.080810131315322,2.71188018235153
60,-1.0669734417622263,-1.339140958601166,-1.3108536336560812,-1.068920460359004,-1.244073699921127,-1.2477927313544648,-1.48306628061287,-1.1842781897162409,-1.2427614596174978,-0.949120421504266
61,0.16383436162616377,0.29308123588542784,0.1750677253276809,0.0366193329697177,0.10266936827162816,0.06730081071971705,-0.05054097021046346,0.138138606615978,0.10391652207109017,-0.016167278081113262
62,0.25862771620425223,1.3941642966959098,0.2756255308470768,0.613088943168436,0.1279029621434065,0.48604932826739133,0.7005091941875063,0.4357136971471556,0.3925929890362089,0.4247812906115483
63,0.3391825250130676,0.4038847719265145,0.8659690806665179,0.7778105978857833,0.8567755082395586,0.8404134057585328,0.4573969661023795,0.7599929658011864,0.8000599690344794,0.7202986039063196
64,0.35616074491031363,0.612056770839082,0.6059620274329791,0.4642809399653388,0.7473745837832717,0.7069860680703453,1.070029483410782,0.7097323691745883,0.6306801709605906,0.0470145424973771
65,-0.006466107860907547,-0.24387439696227417,0.23851961000638108,0.030830330977251186,0.13784660174867328,0.10773347393104596,-0.048032387338565415,0.07323821820136887,0.13574745310536354,0.17421399474728244
66,-0.25294273535502837,0.3221698483005438,0.3082312255912065,0.07658281652293497,0.4352971354980003,0.2903642298001136,0.33108425230354116,0.22154134065394196,0.32405800387296707,-0.42965248279063234
67,-0.4497681015828922,-0.4823215022840212,-0.440498667977556,-0.44216154138600117,-0.636942054973723,-0.5637564214315766,-0.7030095019033858,-0.6151274925836748,-0.6107484124301771,-0.6949809669012326
68,1.0973118320259587,1.0538112169907148,0.9432923147026564,1.2423923465025588,1.1476290497759394,1.2008601446596758,1.2863670417586803,1.188720256203049,1.1895226425054122,1.1556815936338014
